id,category,name,aliases,calories,protein,fat,saturated_fat,carbs,fiber,sugar,sodium,trans_fat_g
R2800401,加工調理食品及其他類,牛肉餡餅,,222.578,9.6,10.3556,3.297,23.3444,1.2,3.011,350.0,0.07
R2800501,加工調理食品及其他類,豬肉餡餅,,324.2368,6.218,23.3326,7.3225,23.0899,1.4941,1.578,289.992,
R2900101,加工調理食品及其他類,冷凍燒賣,,183.3872,9.86,9.705,3.4047,15.2537,2.2063,,383.67,
R2900201,加工調理食品及其他類,冷凍水晶包,,208.088,4.76,7.81,2.9899,30.424,1.469,,192.5,
R2900301,加工調理食品及其他類,"冷凍,水晶餃",,188.7357,2.828,3.5061,1.5164,36.8302,0.726,0.197,347.62,
R3000101,加工調理食品及其他類,油條,,548.1075,10.1,40.1815,7.0599,37.3185,1.6,0.47,341.0,0.5009
R3000201,加工調理食品及其他類,冷凍春捲,,266.1492,5.143,13.93,2.6598,31.4589,2.8142,,449.4,
R3000301,加工調理食品及其他類,蚵仔煎,,191.214,4.9,10.4428,4.7713,19.6572,0.5,0.278,479.0,0.0958
R3000401,加工調理食品及其他類,棺材板,,261.3,7.0,17.5,5.3463,19.7,1.5,,299.0,
R3000501,加工調理食品及其他類,油豆腐粉絲(阿給),阿給,143.0,6.9,6.2,1.2177,15.7,1.6,,162.0,
R3100101,加工調理食品及其他類,冷凍可樂餅(奶汁),,112.044,3.64,2.28,1.5169,19.8054,1.1288,,338.07,
R4100101,加工調理食品及其他類,芋圓,,212.0706,0.923,0.16,0.058,52.1405,0.8117,2.785,1.58,0.0
R4100201,加工調理食品及其他類,粉圓,,345.2682,0.244,0.0,0.0,86.2479,0.3497,0.0,13.35,0.0
R4100301,加工調理食品及其他類,冷凍甘薯條,薯條,174.8072,1.772,6.5214,1.5666,28.9855,3.4577,16.871,67.17,0.0338
R4100401,加工調理食品及其他類,冷凍馬鈴薯條,薯條,144.17,2.2,4.486,1.2215,25.474,3.45,0.0,17.5,0.0185
R4100501,加工調理食品及其他類,西谷米,,359.7826,0.1,0.1,,89.7479,0.2545,,14.02,
R4400101,加工調理食品及其他類,台式泡菜,,57.185,0.9,0.2998,0.1294,13.1296,0.8158,11.16,329.94,0.0
R4400201,加工調理食品及其他類,黃金泡菜,,107.5818,2.426,5.6872,0.9475,12.51,1.6735,6.251,496.82,0.0488
R4400301,加工調理食品及其他類,韓式泡菜,,29.5603,2.014,0.4181,0.1053,5.8355,2.8003,0.678,486.892,
R4400401,加工調理食品及其他類,花瓜罐頭,,86.7205,2.9,0.2241,0.1359,18.7759,1.0,14.458,1458.0,0.0
R4400501,加工調理食品及其他類,冷凍洋蔥圈,,275.557,3.977,11.0468,2.369,41.4442,2.7745,4.011,502.95,0.0777
R4400601,加工調理食品及其他類,醃辣椒,剝皮辣椒,51.517,1.931,0.316,0.1525,10.6439,0.8133,6.823,1520.48,0.0
R4400701,加工調理食品及其他類,桂竹筍片,,14.2082,1.011,0.218,,3.2687,2.4363,,815.4643,
R4400801,加工調理食品及其他類,麻竹筍干,,400.0,,,,100.0,,,,
R4400901,加工調理食品及其他類,薤,"蕗蕎,薤頭,火蔥,蕎蔥,大韭(韮),露京,蕎頭,叫頭",7.68,0.54,0.16,,1.9,1.76,,2586.3,
R4401001,加工調理食品及其他類,甘藍乾,高麗菜乾,188.4,7.22,1.12,,38.86,3.0,,3853.7,
R4401101,加工調理食品及其他類,酸甘藍菜,酸高麗菜,17.7281,1.449,0.1999,0.0556,4.2088,3.3511,0.164,497.2,
R4401201,加工調理食品及其他類,梅乾菜,,89.9499,5.4865,1.1481,,20.8382,12.8409,,11554.8843,
R4401301,加工調理食品及其他類,榨菜,"榨菜藺蕓苔,四川榨菜,疙瘩菜,稜角菜,筆架菜,香爐菜,瘤菜",21.0852,1.287,0.3592,0.1136,4.6487,2.9452,0.0,2789.958,
R4401401,加工調理食品及其他類,酸菜,"鹹菜,鹼菜,醃(大/鹹)酸菜,大鹹菜,鹹菜仁",14.3734,0.8425,0.3202,0.0871,3.1868,2.3128,0.0,1447.2365,
R4401501,加工調理食品及其他類,醃漬冬瓜,"白瓜,東瓜,枕瓜,水芝,地芝",23.8,2.47,0.16,,4.07,1.9,,3690.0,
R4401601,加工調理食品及其他類,醃漬花胡瓜,"小黃瓜,花瓜,小胡瓜,小瓜,小刺瓜,水胡瓜",84.95,3.0,0.51,,18.09,2.0,,1603.0,
R4401701,加工調理食品及其他類,醃漬越瓜,"醃瓜,菴瓜,梢瓜,酥瓜,甜瓜,羊角瓜,稍瓜,生瓜,白瓜,青瓜,百香胡瓜",15.35,1.1,0.15,,3.05,1.3,,873.0,
R4500101,加工調理食品及其他類,銀耳罐頭,"白木耳,雪耳",46.19,0.08,0.09,,11.96,1.39,,7.4,
R4500201,加工調理食品及其他類,草菇罐頭,"蘭花菇,美味草菇,包腳菇,中國蘑菇,稈(麻/貢)菇,南華菇,家生菇(小包腳菇)",29.3634,3.2895,0.105,0.0,5.3997,3.1692,,305.7193,
R4500301,加工調理食品及其他類,醃漬香菇,"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",46.66,3.04,0.12,,10.63,4.55,,723.0,
R4500401,加工調理食品及其他類,秀珍菇罐頭,"平菇,小平菇,側耳平菇,蠔菇,袖珍(鮑魚)菇(側耳)",18.853,1.653,0.5,,4.7178,5.5651,,245.2552,
R4500501,加工調理食品及其他類,金針菇罐頭,"金(冬/榎/朴)菇,金絲菇,金菇菜,秋葷,樸蕈構菌,毛柄金線菇,菌子(絨柄金錢菇)",19.3623,1.724,0.2225,,4.5218,3.8117,,959.0349,
R4500601,加工調理食品及其他類,洋菇罐頭,"西洋蘑菇(蘑菇,雙孢蘑菇)",24.6258,2.912,0.265,0.0,4.2848,3.2732,,532.2738,
R4500701,加工調理食品及其他類,猴頭菇罐頭,"猴頭蘑,刺蝟菌,蝟菌,花菜菇,圓頭菇,陰陽蘑,對臉蘑",27.2616,0.969,0.106,0.0,6.4716,1.7274,,174.2346,
R4600101,加工調理食品及其他類,高纖胚芽冬粉,粉絲,355.5724,0.597,0.16,,89.9508,4.0294,,2.47,
R4600201,加工調理食品及其他類,冬粉,粉絲,348.5282,0.143,0.09,,87.497,1.4209,,9.73,
R4600301,加工調理食品及其他類,寬粉,寬條冬粉,347.3705,0.136,0.1265,0.0531,86.9362,1.0284,0.0,4.293,
R4700101,加工調理食品及其他類,佃煮黑豆,,257.3402,10.498,6.163,0.9161,43.4979,7.0552,10.398,250.605,
R4700201,加工調理食品及其他類,豆干絲,,165.01,18.31,8.63,1.4317,4.8,2.55,,548.85,
R4700202,加工調理食品及其他類,五香豆干,,192.358,19.27,10.5596,1.7318,6.1604,2.2,0.392,445.47,0.0209
R4700203,加工調理食品及其他類,小方豆干,,154.52,17.4,8.6,1.3003,3.51,3.26,,115.56,
R4700301,加工調理食品及其他類,黑豆干,,197.0871,19.029,12.5251,2.2208,2.0613,,0.133,122.909,
R4700401,加工調理食品及其他類,豆腐皮,豆皮,208.1541,25.29,10.9777,1.7236,2.3644,0.6314,0.0,22.56,0.0045
R4700501,加工調理食品及其他類,日式炸豆皮,,383.2854,19.17,32.42,5.1495,4.8745,2.3363,,1.23,
R4700601,加工調理食品及其他類,豆豉,蔭豉,215.1385,20.3763,11.5409,1.9129,12.8171,10.7516,0.0,6075.3207,
R4700701,加工調理食品及其他類,豆棗,,418.699,11.749,19.245,3.1788,50.0304,0.8118,37.521,854.29,0.1378
R4700801,加工調理食品及其他類,百頁豆腐,千張豆腐,195.3946,13.38,13.082,2.1289,6.2915,0.5147,0.119,425.41,0.0838
R4700901,加工調理食品及其他類,傳統豆腐,板豆腐,87.29,8.46,3.41,1.0387,5.97,0.56,,2.15,
R4700902,加工調理食品及其他類,傳統豆腐(2022年取樣),板豆腐,92.5782,9.58,5.5156,0.9762,1.9355,1.5621,0.0,6.71,0.0117
R4701001,加工調理食品及其他類,冷凍豆腐,凍豆腐,126.5086,12.919,7.0532,1.3088,3.9256,2.1743,0.602,8.42,0.0076
R4701101,加工調理食品及其他類,小三角油豆腐,,158.3573,12.723,13.3423,2.3443,0.0,0.6943,0.0,1.12,0.1154
R4701201,加工調理食品及其他類,嫩豆腐,,51.4929,4.93,2.9943,0.5185,1.6128,0.8135,0.572,32.02,0.0053
R4701301,加工調理食品及其他類,雞蛋豆腐,,78.6338,6.867,4.577,1.3103,2.6724,0.3584,0.73,306.88,0.0092
R4701401,加工調理食品及其他類,麻油辣腐乳,,105.6801,8.96,5.7731,1.022,4.7969,0.6527,0.354,3675.05,0.0034
R4800101,加工調理食品及其他類,素肉,,199.2649,23.939,10.0575,1.7738,5.9912,5.4867,1.532,730.73,0.021
R4800201,加工調理食品及其他類,冷凍素雞塊,,203.3432,14.174,8.12,1.2682,19.0134,1.2432,,455.61,
R4900101,加工調理食品及其他類,花生麵筋罐頭,,203.629,11.0,11.0858,1.9522,15.5142,1.1,8.072,778.0,0.0345
R4900201,加工調理食品及其他類,香菇麵筋罐頭,,191.4,10.7,10.0,1.574,14.9,0.5,,916.0,
R4900301,加工調理食品及其他類,花豆罐頭(糖漬),"紅花豆,紅(赤)花菜豆,花仔(阿/柳)豆",191.351,7.572,0.0,0.0,43.5047,6.4779,,7.1812,
R4900401,加工調理食品及其他類,紅豆罐頭(糖漬),"小豆,赤小豆,赤豆,通常小豆,小紅豆,紅小豆",221.5684,8.02,0.283,0.0,49.4781,5.4855,,7.8223,
R4900501,加工調理食品及其他類,甘納豆,,318.038,6.636,0.9712,0.1809,74.4646,7.5526,51.033,183.925,0.0
R4900601,加工調理食品及其他類,豌豆仁罐頭,"荷蓮豆仁,荷仁豆仁,荷蘭豆仁,花蓮豆仁,飛龍豆仁,青豆仁,胡豆仁,畢豆仁,宛豆仁,孫豆仁,丸豆仁,留",114.2163,7.17,0.9235,0.0,22.1351,5.6578,,210.5621,
R4900701,加工調理食品及其他類,鹽酥蠶豆,"蠶豆酥,蠶豆子,蠶豆花",434.4874,26.928,20.865,6.3553,46.2731,23.051,,385.95,
R5000101,加工調理食品及其他類,豆漿,豆奶,55.9211,3.1637,1.2845,0.254,8.953,2.0531,5.117,36.4503,
R5000201,加工調理食品及其他類,雞蛋豆漿,雞蛋豆奶,55.18,1.85,1.26,0.2134,9.23,0.24,,23.68,
R5000301,加工調理食品及其他類,鹹豆漿,,36.8,3.5,1.8,0.3501,1.7,0.1,,198.0,
R5000501,加工調理食品及其他類,豆漿優酪乳,豆奶優酪乳,68.3293,1.98,1.1679,0.3513,12.9468,0.9445,7.161,7.961,
R5000601,加工調理食品及其他類,DHA豆奶,,43.3184,1.72,0.5,,8.0305,0.0918,,34.3,
R5010101,加工調理食品及其他類,豆漿粉,豆奶粉,408.5336,37.39,17.11,2.6056,32.5371,12.5824,,0.0,
R5100101,加工調理食品及其他類,叉燒肉,,252.5617,17.179,13.0929,4.958,16.5024,,14.883,840.564,
R5100201,加工調理食品及其他類,切片火腿(牛肉),"三明治火腿,火腿片",121.0468,15.853,2.22,1.1191,9.4137,,,1200.2,
R5100301,加工調理食品及其他類,切片火腿(豬肉),"三明治火腿,火腿片",146.5701,16.525,4.9249,1.8378,9.0365,,2.158,1005.785,0.0
R5100401,加工調理食品及其他類,切片火腿(雞肉),"三明治火腿,火腿片",148.4084,15.264,5.264,1.7672,9.9941,,3.883,1040.44,0.029
R5100501,加工調理食品及其他類,"條狀火腿(牛肉,黑胡椒)",,112.89,18.85,2.33,1.0217,4.13,,,1125.1,
R5100601,加工調理食品及其他類,條狀火腿(豬肉),,145.4555,16.2425,3.8187,1.4312,11.5293,,3.843,1029.125,0.0153
R5100701,加工調理食品及其他類,醬肘子,"醬肘花,醬汁燒蹄膀",133.9852,18.971,6.56,2.1934,0.0,,,670.87,
R5100801,加工調理食品及其他類,培根,三層煙肉,372.4689,13.5023,35.6209,13.2948,0.0,,1.377,609.5367,0.1045
R5100901,加工調理食品及其他類,臘肉(五花肉),,524.6003,18.45,49.0067,18.8278,2.435,,0.0,1539.35,0.0355
R5100902,加工調理食品及其他類,臘肉(腿肉),,376.9395,26.74,27.1647,9.3668,6.3743,,0.0,3219.54,0.0418
R5101001,加工調理食品及其他類,滷牛筋,滷蹄筋,119.4282,21.099,2.7538,0.7733,2.562,,0.0,524.391,
R5101101,加工調理食品及其他類,滷豬腳,,237.4,28.4,15.4,6.9423,0.0,,,187.0,
R5101201,加工調理食品及其他類,醃燻豬肝,,166.5452,26.825,4.72,1.8302,4.1913,,,904.52,
R5101301,加工調理食品及其他類,膽肝,"鹹豬肝,粉肝,柴肝",251.5,31.2,7.9,3.3765,13.9,,,3204.0,
R5200101,加工調理食品及其他類,片狀肉乾(牛肉),牛肉干,335.1964,30.3015,5.196,2.3408,41.8066,,18.209,1317.25,0.1873
R5200102,加工調理食品及其他類,"片狀肉乾(牛肉,辣味)",辣味牛肉干,334.9235,37.971,7.0347,3.4106,29.9318,,24.387,1537.36,0.0281
R5200201,加工調理食品及其他類,片狀肉乾(豬肉),豬肉干,329.1977,30.019,5.0233,1.8128,40.978,,26.77,1177.115,0.0087
R5200301,加工調理食品及其他類,條狀肉乾(豬肉),"豬肉乾,豬肉干",344.5673,43.237,7.9025,3.2013,25.1242,,26.108,1324.51,0.0171
R5300101,加工調理食品及其他類,牛肉香腸,,298.0708,20.656,20.45,8.6888,7.8492,,,792.34,
R5300201,加工調理食品及其他類,香腸,,354.2464,16.996,26.3308,10.0154,12.3213,,10.166,1025.78,0.0954
R5300202,加工調理食品及其他類,香腸(蒜味),,387.2926,16.6335,27.7526,10.2491,17.7463,,12.537,1021.19,0.104
R5300203,加工調理食品及其他類,蒟蒻香腸(蒜味),,288.7356,19.4,14.87,5.4617,19.3264,,,1106.41,
R5300301,加工調理食品及其他類,小巧香腸,小香腸,362.0761,15.11,28.2189,10.441,11.9165,,12.465,911.75,0.0946
R5300401,加工調理食品及其他類,雞肉香腸(大),,283.2324,22.39,16.28,4.9062,11.7881,,,913.87,
R5300402,加工調理食品及其他類,雞肉香腸(小),,458.5636,13.904,37.72,13.895,15.8669,,,699.43,
R5300501,加工調理食品及其他類,熱狗,,257.3143,13.285,18.1331,6.5717,10.2441,,2.883,607.45,0.0856
R5300601,加工調理食品及其他類,德國香腸,,271.869,15.908,21.4248,7.9019,4.5613,1.4157,1.707,546.751,
R5300701,加工調理食品及其他類,冷凍小香腸,,248.0356,14.82,17.76,6.9939,7.4389,0.42,,722.43,
R5400101,加工調理食品及其他類,冷凍珍珠丸,,223.4722,9.523,11.516,4.0438,20.927,0.9859,2.142,313.4067,0.0632
R5400201,加工調理食品及其他類,冷凍貢丸,,244.1073,16.64,20.2925,7.3647,0.0,,1.542,580.295,0.0939
R5400301,加工調理食品及其他類,冷凍雞肉丸,,201.9356,10.535,12.3,4.3239,12.2739,,,597.14,
R5500101,加工調理食品及其他類,冷凍牛肉漢堡肉,,246.3508,14.413,18.515,9.2518,6.2825,1.5331,0.0,301.709,
R5500201,加工調理食品及其他類,冷凍雞塊,,227.6755,15.3,12.8951,5.501,12.6049,,2.148,596.0,0.0995
R5600101,加工調理食品及其他類,豬肉脯,豬肉絨,440.7,33.4,25.1,9.2694,20.3,,,1518.0,
R5600201,加工調理食品及其他類,豬肉酥,豬肉鬆,512.982,33.0,28.2764,9.2153,31.6236,,25.05,1467.0,0.0434
R5600301,加工調理食品及其他類,雞肉酥,雞肉鬆,441.63,26.683,14.56,2.4687,53.2094,4.4898,,1644.33,
R5900101,加工調理食品及其他類,肉羹,,245.0001,9.718,14.7047,5.3187,18.8898,0.8867,1.647,511.838,
R5900201,加工調理食品及其他類,冷凍咕咾肉,,181.3,6.4,9.5,2.4691,18.3,1.5,,395.0,
R5900301,加工調理食品及其他類,豬腳凍,,144.6,16.6,7.8,2.6957,2.0,,,726.0,
R6100101,加工調理食品及其他類,冷凍花枝丸,,161.9531,12.728,6.9593,2.655,13.0316,1.8595,2.615,455.549,
R6100201,加工調理食品及其他類,冷凍虱目魚丸,,202.7474,13.6643,11.8872,4.3881,11.0335,1.5143,4.474,551.1027,
R6100301,加工調理食品及其他類,冷凍文蛤丸,,210.6188,16.157,9.21,3.412,15.7752,,,565.24,
R6100401,加工調理食品及其他類,冷凍旗魚丸,,157.9898,12.818,6.6966,2.5233,12.0327,0.8412,4.927,700.047,
R6100501,加工調理食品及其他類,冷凍鱈魚丸,,98.8567,8.525,2.4255,0.9541,10.7318,,3.862,458.835,0.0527
R6100601,加工調理食品及其他類,冷凍蝦丸,,122.7462,10.7615,2.335,0.9353,14.6713,,,779.98,
R6200201,加工調理食品及其他類,冷凍花枝排,,184.5315,5.491,7.2939,2.7275,24.8882,1.3152,3.18,648.203,
R6200301,加工調理食品及其他類,冷凍鮪排,,143.3,13.4,0.9,0.3132,20.4,,,664.0,
R6200401,加工調理食品及其他類,冷凍蝦餅,,123.3,9.6,2.1,0.4675,17.3,1.6,,337.0,
R6300301,加工調理食品及其他類,冷凍干貝酥,,144.0722,8.33,0.21,0.0765,27.7321,1.0331,,802.07,
R6300401,加工調理食品及其他類,冷凍花枝塊,,178.6994,11.25,7.45,1.4744,17.0479,0.7711,,507.69,
R6300501,加工調理食品及其他類,冷凍旗魚塊,,177.9772,15.261,6.48,1.3327,14.6533,,,422.67,
R6400101,加工調理食品及其他類,冷凍蚵捲,,208.8843,6.93,17.5431,6.5961,6.9528,2.2674,4.128,463.18,0.0704
R6400201,加工調理食品及其他類,冷凍魚捲,,124.9,13.8,0.3,,17.1,0.7,,401.0,
R6400301,加工調理食品及其他類,冷凍蝦捲,,153.0409,10.281,5.6677,1.986,15.9505,1.4472,2.706,666.685,
R6500101,加工調理食品及其他類,冷凍魷魚圈,,143.2,15.7,0.4,,19.2,,,443.0,
R6600101,加工調理食品及其他類,冷凍花枝餃,,176.9609,12.356,5.6185,2.0591,19.2426,,2.801,723.36,0.027
R6600201,加工調理食品及其他類,冷凍香菇餃,,230.5814,12.3,15.29,5.7116,11.5049,1.1241,,672.55,
R6600301,加工調理食品及其他類,冷凍蛋餃,,182.0735,12.07,14.0587,5.0643,2.0813,0.53,1.31,472.36,0.0516
R6600401,加工調理食品及其他類,冷凍雪螺餃,,201.4938,11.59,10.03,3.1406,16.745,1.0581,,788.07,
R6600501,加工調理食品及其他類,冷凍魚餃,,277.4837,12.5485,19.5285,8.6234,12.8833,,1.168,663.36,0.0756
R6600601,加工調理食品及其他類,冷凍蝦餃,,273.3348,11.3965,19.3,7.176,13.5122,,,621.74,
R6600701,加工調理食品及其他類,冷凍燕餃,,321.4981,12.8415,23.5713,9.0025,14.4976,,1.703,603.7,0.1429
R6700101,加工調理食品及其他類,冷凍蟹味棒,蟹肉棒,117.7915,9.3,0.6783,0.1697,18.6217,,3.138,694.0,0.0048
R6700201,加工調理食品及其他類,冷凍魚卵卷,,115.3379,12.903,0.1823,0.0557,15.5213,,3.737,830.105,0.0063
R6700301,加工調理食品及其他類,魚板,,125.2781,9.986,1.9501,0.3914,17.5743,1.257,2.903,862.63,0.0149
R6700401,加工調理食品及其他類,天婦羅,甜不辣,175.4945,12.4,4.6989,1.2412,21.0011,0.2,5.177,684.0,0.0285
R6700501,加工調理食品及其他類,冷凍花枝漿,,222.9256,11.176,12.6246,4.4716,17.1476,1.9951,1.8,636.644,
R6700601,加工調理食品及其他類,冷凍花枝羹,,125.5,11.4,4.7,1.7714,9.4,,,448.0,
R6800101,加工調理食品及其他類,魚肉脯,,103.7,21.9,1.7,0.8073,0.2,,,1482.0,
R6800201,加工調理食品及其他類,鯖魚肉脯,,684.566,33.77,60.38,14.7025,1.5165,,,562.97,
R6800301,加工調理食品及其他類,魚肉鬆,魚肉酥,469.8,28.2,20.2,6.87,43.8,,,1761.0,
R6800401,加工調理食品及其他類,旗魚鬆,,480.8651,31.319,22.8807,9.5313,37.4157,,20.665,1678.62,0.1417
R6800501,加工調理食品及其他類,鮭魚鬆,,451.7683,28.972,21.6211,7.9054,35.3226,,26.094,1499.75,0.3489
R6900101,加工調理食品及其他類,香筍鮪魚罐頭,,257.7,10.0,24.1,3.844,0.9,1.4,,588.0,
R6900201,加工調理食品及其他類,茄汁鯖魚罐頭,,114.8343,17.577,3.8423,1.3306,2.844,0.7152,3.089,356.99,
R7100101,加工調理食品及其他類,蒜味甘扁桃仁,蒜味杏仁果,629.5268,23.349,53.6446,4.8136,17.9801,9.2955,4.492,203.0215,
R7100201,加工調理食品及其他類,杏仁霜,"杏仁粉,杏仁茶",544.8203,9.675,36.3659,3.1762,47.1231,4.8326,26.177,172.369,
R7100301,加工調理食品及其他類,蜜汁松子仁,,689.01,14.89,62.39,5.2131,19.0,4.03,,2.36,
R7100401,加工調理食品及其他類,鹽酥夏威夷豆,夏威夷火山豆,761.7806,9.4045,76.3138,12.8799,12.0302,5.3912,4.335,80.097,
R7100501,加工調理食品及其他類,甜核桃,,711.0761,14.448,67.4103,6.5577,14.7292,6.1627,3.706,28.342,
R7100601,加工調理食品及其他類,糖炒栗子,,197.71,4.15,0.81,0.1575,46.29,5.67,,1.96,
R7100701,加工調理食品及其他類,蜜汁腰果,,595.72,17.59,43.58,10.3639,34.26,1.95,,12.15,
R7100801,加工調理食品及其他類,玉桂西瓜子,,496.188,31.05,34.4,5.9461,23.767,16.34,,854.1,
R7100901,加工調理食品及其他類,醬油西瓜子,,525.2218,29.537,37.6654,6.8438,22.4739,10.9052,1.844,684.734,
R7101001,加工調理食品及其他類,鹽酥帶殼花生(熟),"土豆,長生果,落花生",550.1397,28.246,38.0657,7.6687,28.1462,9.0102,3.662,319.48,
R7101101,加工調理食品及其他類,醃漬花生仁,"土豆,長生果,落花生",288.0,10.6,26.0,,2.9,,,,
R7101201,加工調理食品及其他類,糖漬花生仁,"土豆,長生果,落花生",373.3678,14.22,23.271,4.8658,28.8098,4.0952,,37.1909,
R7101301,加工調理食品及其他類,油炸花生仁,"土豆,長生果,落花生",609.3683,28.886,48.4481,10.5048,17.9595,7.0233,3.702,429.5045,
R7101401,加工調理食品及其他類,蛋酥花生仁,"土豆,長生果,落花生",591.72,21.14,43.84,10.9101,31.78,7.26,,44.81,
R7101501,加工調理食品及其他類,鹽酥花生仁,"土豆,長生果,落花生",536.7004,28.824,35.8688,7.4611,29.5995,9.9064,6.894,454.349,
R7101601,加工調理食品及其他類,調味南瓜子(去殼),白瓜子,590.2034,30.403,47.8992,9.1253,13.5337,8.3181,1.39,182.53,
R7101602,加工調理食品及其他類,調味南瓜子(帶殼),白瓜子,594.2561,25.899,47.2299,9.3123,19.4624,6.1293,1.493,395.3705,
R7101701,加工調理食品及其他類,甘草葵瓜子(帶殼),,524.149,26.78,39.28,5.0219,25.75,19.7455,,636.76,
R7101801,加工調理食品及其他類,鹽酥葵瓜子(帶殼),,602.341,25.9435,49.2952,5.7133,17.7836,8.1121,2.622,667.718,
R7101901,加工調理食品及其他類,糖漬蓮子,,223.3374,5.722,0.147,0.0,51.4191,3.275,,10.6634,
R7300101,加工調理食品及其他類,烤雞,手扒雞,232.9428,22.753,14.16,4.1795,3.6227,,,194.73,
R7300201,加工調理食品及其他類,冷凍烤雞翅,,217.4,18.8,14.2,3.9121,3.6,,,509.0,
R7300301,加工調理食品及其他類,鴨賞,,304.0,31.1,17.6,6.0245,5.3,,,2853.0,
R7300401,加工調理食品及其他類,茶鵝,,351.91,15.55,32.55,9.0525,0.0,,,376.5,
R7300501,加工調理食品及其他類,熟鵝腿肉,,284.8,18.5,23.6,6.7095,0.0,,,43.0,
R7500101,加工調理食品及其他類,鯊魚煙,,67.9732,22.294,0.3584,0.1732,0.0,,0.0,257.65,0.0102
R7500201,加工調理食品及其他類,日本鰻鱺魚片(蒲燒),"白鰻,日本鰻,正鰻,白鱔,鰻鱺,土鰻(澎湖),淡水鰻(澎湖) ",272.2153,25.031,18.7321,5.8495,0.8756,,2.341,420.708,
R7500301,加工調理食品及其他類,鹽漬小鱗脂眼鯡(鹹馧仔),"臭肉鰮,鰮仔,圓眼仔,鰮魚,鰮仔魚,圓仔魚(幼魚),脂眼鯡,臭肉,臭肉魚/肉鰮(澎湖) ",223.8,17.4,17.0,3.4697,0.3,,,1511.0,
R7500401,加工調理食品及其他類,鯖魚(醃製),鹹鯖魚,280.8,14.9,24.0,5.5776,1.3,,,889.0,
R7500402,加工調理食品及其他類,鯖魚(醃製)(2022年取樣),鹹鯖魚,296.4628,17.047,21.0264,5.0787,9.7593,0.0,0.0,244.55,0.2416
R7500501,加工調理食品及其他類,毛鱗魚(柳葉魚)(裹粉未炸),柳葉魚,170.0682,12.887,4.883,1.646,18.9557,0.6248,1.631,492.87,0.0392
R7500601,加工調理食品及其他類,油魚卵(加工),油魚子,416.3324,46.627,27.3048,5.6373,0.0,,0.0,687.732,
R7500701,加工調理食品及其他類,圓鱈魚卵(加工),,84.3522,11.221,4.389,1.2908,0.0,,,1677.1049,
R7500801,加工調理食品及其他類,鯔魚卵(加工),"烏魚卵,烏魚子",297.2713,36.581,8.4625,2.0281,18.6962,,,1193.592,
R7500802,加工調理食品及其他類,鯔魚卵(加工)(2022年取樣),"烏魚卵,烏魚子",431.2275,38.917,28.6567,5.1443,4.4123,0.0,0.0,866.92,0.028
R7500901,加工調理食品及其他類,醃漬鮭魚卵,,218.2031,24.938,10.1747,2.0888,6.7197,0.0,3.061,686.5,0.0081
R7501001,加工調理食品及其他類,香魚片,,307.125,36.101,0.7178,0.3107,39.0652,,40.567,1238.8225,
